INTERFACE_TYPE,ITEM_CLASS,ITEM_CODE,ITEM_SPEC,ITEM_UNITS,ITEM_NAME,INSUR_CODE,INSUR_NAME,OPER,VSDATE,ORGAN_ID,INSUR_XZ,UPLOADPB,INSUR_LEVEL
GZNH,A,150301007190,500ml四川科伦,瓶,5％葡萄糖氯化钠注射液,1,予以支付,罗爱群,,,,,
GZNH,A,150301005190,50ml四川科伦,瓶,5％葡萄糖注射液,1,予以支付,罗爱群,,,,,
GZNH,A,150301005190,250ml四川科伦,瓶,5％葡萄糖注射液,1,予以支付,罗爱群,,,,,
GZNH,A,150301005190,100ml四川科伦,瓶,5％葡萄糖注射液,1,予以支付,罗爱群,,,,,
GZNH,A,150301005190,500ml四川科伦,瓶,5％葡萄糖注射液,1,予以支付,罗爱群,,,,,
GZNH,A,150301004190,20ml湖南中南,支,50％葡萄糖注射液▲,1,予以支付,罗爱群,,,,,
GZNH,A,150301004190,20ml*5湖南中南,盒,50％葡萄糖注射液▲,1,予以支付,罗爱群,,,,,
GZNH,A,150301004190,20ml中国大冢,支,50％葡萄糖注射液▲,1,予以支付,罗爱群,,,,,
GZNH,B,340401001010,1g*1000国产,袋,阿胶,1,予以支付,罗爱群,,,,,
GZNH,B,340401001010,1g国产,克,阿胶,1,予以支付,罗爱群,,,,,
GZNH,A,010105001190,0.2g:2ml齐鲁制药,支,阿米卡星针Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010105001190,0.2g:2ml*10齐鲁制药,盒,阿米卡星针Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010103005900,228.5mg*12哈药集团,盒,阿莫西林克拉维酸钾分散片Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010103005900,228.5mg哈药集团,片,阿莫西林克拉维酸钾分散片Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010103003630,125mg:31.25mg南京东元,袋,阿莫西林克拉维酸钾颗粒Ⅰ,3,不予支付,罗爱群,,,,,
GZNH,A,010103003630,125mg:31.25mg*9南京东元,盒,阿莫西林克拉维酸钾颗粒Ⅰ,3,不予支付,罗爱群,,,,,
GZNH,A,010103004170,0.6g华北制药,支,阿莫西林钠克拉维酸钾粉针Ⅰ,1,予以支付,罗爱群,,,,,
GZYB,C,250101001,/,项,血红蛋白测定（Hb）,60025010100100000000,血红蛋白测定(Hb),刘芳,,250101001,,,甲类
GZYB,C,250101001a,/,项,血红蛋白测定（Hb）(干化学法）,61025010100101000000,血红蛋白测定(Hb),刘芳,,250101001a,,,甲类
GZYB,C,250101003,/,项,红细胞比积测定（HCT）,60025010100300000000,红细胞比积测定(HCT),刘芳,,250101003,,,甲类
GZYB,E,310519020,/,每牙,弹性假牙龈,69031051902000000000,弹性假牙龈,兰慧,,310519020,,,非医保
GZYB,E,310519021,/,每牙,镀金加工,69031051902100000000,镀金加工,兰慧,,310519021,,,非医保
GZYB,E,310519022,/,每件,铸造加工,69031051902200000000,铸造加工,兰慧,,310519022,,,非医保
GZYB,E,310519024,/,每牙,黄金材料加工,69031051902400000000,黄金材料加工,兰慧,,310519024,,,非医保
GZYB,I,I00000070,/,套,一次性使用负压引流器,70012060000000050000,一次性负压引流器,刘芳,,I00000070,,,甲类
GZYB,I,I00000123,AN-S 0.7*90,支,一次性麻醉穿刺针,70031000000000010000,一次性穿刺针（200元以下）,刘芳,,I00000123,,,甲类
GZYB,I,I00000033,J-UOB-4028,支,柔软ET管填塞芯(导丝),71031090501200020000,导丝,刘芳,,I00000033,,,乙类
GZYB,I,I00000128,OT-MI型Y-SS-X,根,一次性使用吸氧管,70012030000100020000,一次性吸氧管（输氧管）,刘芳,,I00000128,,,乙类
GZYB,I,I00000061,QW15面,套,雾化吸入器,70012060000000120000,雾化器,刘芳,,I00000061,,,甲类
GZYB,I,I00000121,/,套,一次性空气净化输液器,71012040000000040000,一次性使用精密过滤输液器(过滤孔径5um),刘芳,,I00000121,,,乙类
GZYB,I,I00000086,/,根,双腔单囊导尿管,70033110000000050000,双腔气囊导尿管,刘芳,,I00000086,,,甲类
GZYB,I,I00000036,12#,根,乳胶T型引流管,70012010001000010000,一次性引流管,刘芳,,I00000036,,,甲类
GZYB,I,I00000132,/,根,一次性吸引器连接管,70033000000000340000,吸引器头连接管,刘芳,,I00000132,,,甲类
GZYB,I,I00000133,/,支,一次性吸引器连接头,70033010001700090000,一次性三通接头（包括医用三通）,刘芳,,I00000133,,,甲类
GZYB,I,I00000045,MN1410,支,一次性活检针,71031000000000040000,活检针,刘芳,,I00000045,,,乙类
GZYB,I,I00000034,J-UOB-4028-ST,支,柔软ET管填塞芯(导丝),71031090501200020000,导丝,刘芳,,I00000034,,,乙类
GZYB,I,I00000052,10*12cm,片,留置固定防水贴膜,70012010001300010000,留置针固定防水贴膜,刘芳,,I00000052,,,甲类
GZYB,E,311100006,/,次,睾丸阴茎海绵体活检术,60031110000600000000,睾丸阴茎海绵体活检术,刘芳,,311100006,,,甲类
GZYB,D,270300010,/,例,全器官大切片（检查与诊断）,61027030001000000000,全器官大切片(检查与诊断),刘芳,,270300010,,,乙类
GZYB,D,270500001,/,每个标本,特殊染色及酶组织化学染色诊断,60027050000100000000,特殊染色及酶组织化学染色诊断,刘芳,,270500001,,,甲类
GZYB,E,311100010,/,次,阴茎赘生物电灼术,60031110001000000000,阴茎赘生物电灼术,刘芳,,311100010,,,甲类
GZYB,E,311100007,/,次,附睾抽吸精子分离术,69031110000700000000,附睾抽吸精子分离术,刘芳,,311100007,,,非医保
GZYB,E,311201007,/,次,后穹窿穿刺术,60031120100700000000,后穹窿穿刺术,刘芳,,311201007,,,甲类
GZYB,E,311100015,/,次,前列腺按摩,60031110001500000000,前列腺按摩,刘芳,,311100015,,,甲类
GZYB,E,311100017,/,次,前列腺特殊治疗（微波）,61034010001300000000,微波治疗,刘芳,,311100017,,,乙类
GZYB,E,340200025,/,次,手功能训练,69034020002500000000,手功能训练,刘芳,,340200025,,,非医保
GZYB,E,311100008,/,次,促射精电动按摩,69031110000800000000,促射精电动按摩,刘芳,,311100008,,,非医保
GZYB,E,311100009,/,次,阴茎海绵体内药物注射,69031110000900000000,阴茎海绵体内药物注射,刘芳,,311100009,,,非医保
GZYB,E,311201005,/,次,阴道填塞,60031120100500000000,阴道填塞,刘芳,,311201005,,,甲类
GZYB,E,311201006,/,次,阴道灌洗上药,60031120100600000000,阴道灌洗上药,刘芳,,311201006,,,甲类
GZYB,E,311201009,/,次,宫颈注射,60031120100900000000,宫颈注射,刘芳,,311201009,,,甲类
GZYB,E,311100018,/,次,鞘膜积液穿刺抽液术,60031110001800000000,鞘膜积液穿刺抽液术,刘芳,,311100018,,,甲类
GZYB,E,311201019,/,次,宫腔填塞,60031120101900000000,宫腔填塞,刘芳,,311201019,,,甲类
GZYB,E,311201017,/,次,宫腔吸片,60031120101700000000,宫腔吸片,刘芳,,311201017,,,甲类
GZYB,E,470000013,/,每个部位,烫熨治疗,61047000001300000000,烫熨治疗,刘芳,,470000013,,,乙类
GZYB,E,311201044,/,次,输卵管内胚子移植术,69031120104400000000,输卵管内胚子移植术,刘芳,,311201044,,,非医保
GZYB,E,311201053,/,次,人工流产术,69031120105300000000,人工流产术,刘芳,,311201053,,,非医保
GZYB,E,311201028,/,次,胎儿脐血流监测,69031120102800000000,胎儿脐血流监测,刘芳,,311201028,,,非医保
GZYB,E,311201041,/,次,胚胎移植术,69031120104100000000,胚胎移植术,刘芳,,311201041,,,非医保
GZYB,E,311201020B,/,每个部位,妇科特殊治疗,61031120102000000000,妇科特殊治疗,刘芳,,311201020B,,,乙类
GZYB,E,311201026,/,次,胎心监测,69031120102600000000,胎心监测,刘芳,,311201026,,,非医保
GZYB,E,311201026a,/,次,远程胎心监测,69031120102600000000,胎心监测,刘芳,,311201026a,,,非医保
GZYB,E,311201050,/,次,刮宫术,60031120105000000000,刮宫术,刘芳,,311201050,,,甲类
GZYB,E,311201051,/,次,产后刮宫术,69031120105100000000,产后刮宫术,刘芳,,311201051,,,非医保
GZYB,E,311201060,/,次,体外受精早期胚胎辅助孵化,69031120106000000000,体外受精早期胚胎辅助孵化,刘芳,,311201060,,,非医保
GZYB,E,311201057,/,次,乳房按摩,69031120105700000000,乳房按摩,刘芳,,311201057,,,非医保
GZYB,E,311202007,/,小时,新生儿监护,61031120200700000000,新生儿监护,刘芳,,311202007,,,乙类
GZYB,E,311300010,/,次,鞘内注射,60031130001000000000,鞘内注射,刘芳,,311300010,,,甲类
GZYB,E,340100017,/,次,超声波治疗,61034010001700000000,超声波治疗,刘芳,,340100017,,,乙类
GZYB,E,311202003,/,次,新生儿复苏,60031120200300000000,新生儿复苏,刘芳,,311202003,,,甲类
GZYB,E,340100001,/,每个区,红外线治疗,61034010000100000000,红外线治疗,刘芳,,340100001,,,乙类
GZYB,E,311400040,/,次,烧伤抢救（大）,60031140004000000000,烧伤抢救(大),刘芳,,311400040,,,甲类
GZYB,E,311202004,/,次,新生儿气管插管术,60031120200400000000,新生儿气管插管术,刘芳,,311202004,,,甲类
GZYB,E,311201054,/,次,子宫内水囊引产术,69031120105400000000,子宫内水囊引产术,刘芳,,311201054,,,非医保
GZYB,E,340100018,/,次,电子生物反馈疗法,61034010001800000000,电子生物反馈疗法,刘芳,,340100018,,,乙类
GZYB,E,311400029,/,每个,粉刺去除术,69031140002900000000,粉刺去除术,刘芳,,311400029,,,非医保
GZYB,E,311201018,/,次,宫腔粘连分离术,60031120101800000000,宫腔粘连分离术,刘芳,,311201018,,,甲类
GZYB,E,311201020,/,每个部位,妇科微波治疗,61034010001300000000,微波治疗,刘芳,,311201020,,,乙类
GZYB,E,311400028,/,每个皮损,皮损内注射,60031140002800000000,皮损内注射,刘芳,,311400028,,,甲类
GZYB,E,311503024,/,次,心理治疗,69031150302400000000,心理治疗,刘芳,,311503024,,,非医保
GZYB,E,340200019,/,次,人体残伤测定,69034020001900000000,人体残伤测定,刘芳,,340200019,,,非医保
GZYB,E,311202012,/,小时,新生儿辐射抢救治疗,60031120201200000000,新生儿辐射抢救治疗,刘芳,,311202012,,,甲类
GZYB,E,311201062,/,月,胚胎冷冻,69031120106200000000,胚胎冷冻,刘芳,,311201062,,,非医保
GZNH,A,010108007970,0.25g*6浙江丽水,盒,阿奇霉素肠溶胶囊Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010108007970,0.25g浙江丽水,粒,阿奇霉素肠溶胶囊Ⅰ,1,予以支付,罗爱群,,,,,
GZNH,A,010108005180,0.125g东北制药,支,阿奇霉素粉针Ⅱ,1,予以支付,罗爱群,,,,,
GZNH,A,010108004630,0.1g*6海口奇力,盒,阿奇霉素颗粒Ⅱ,1,予以支付,罗爱群,,,,,
GZNH,A,010108004630,0.1g海口奇力,袋,阿奇霉素颗粒Ⅱ,1,予以支付,罗爱群,,,,,
GZNH,A,040301004180,25mg上海恒瑞,支,阿曲库铵粉针,1,予以支付,罗爱群,,,,,
GZNH,A,030301007070,100mg德国拜耳,片,阿司匹林肠溶片,1,予以支付,罗爱群,,,,,
GZNH,A,030301007070,25mg南京白敬宇,片,阿司匹林肠溶片,1,予以支付,罗爱群,,,,,
GZNH,A,030301007070,100mg*30德国拜耳,盒,阿司匹林肠溶片,1,予以支付,罗爱群,,,,,
GZNH,A,030301007070,25mg*100南京白敬宇,瓶,阿司匹林肠溶片,1,予以支付,罗爱群,,,,,
GZNH,A,011001010180,0.1g湖南科伦,支,阿糖腺苷粉针,1,予以支付,罗爱群,,,,,
GZNH,A,060801002020,20mg*7辉瑞制药,盒,阿托伐他丁钙片,1,予以支付,罗爱群,,,,,
GZNH,A,200301017600,2g上海通用,支,阿托品眼膏,1,予以支付,罗爱群,,,,,
GZNH,A,050201001190,0.5mg:1ml天津金耀,支,阿托品针▲,1,予以支付,罗爱群,,,,,
GZNH,A,050201001190,0.5mg:2ml河南润弘,支,阿托品针▲,1,予以支付,罗爱群,,,,,
GZNH,A,050201001190,0.5mg:2ml*10河南润弘,盒,阿托品针▲,1,予以支付,罗爱群,,,,,
GZNH,A,050201001190,0.5mg:1ml*10天津金耀,支,阿托品针▲,1,予以支付,罗爱群,,,,,
GZNH,A,200301015490,8mg:8ml武汉五景,支,阿昔洛韦滴眼液,1,予以支付,罗爱群,,,,,
GZNH,A,011001006180,0.25g辅仁药业,支,阿昔洛韦粉针,1,予以支付,罗爱群,,,,,
GZNH,A,011001006180,0.25g浙江亚太,支,阿昔洛韦粉针,1,予以支付,罗爱群,,,,,
GZNH,A,011001007020,0.1g*24海口奇力,盒,阿昔洛韦片,1,予以支付,罗爱群,,,,,
GZNH,A,011001007020,0.1g海口奇力,片,阿昔洛韦片,1,予以支付,罗爱群,,,,,
GZNH,A,200201004920,10g北京悦康,支,阿昔洛韦乳膏,1,予以支付,罗爱群,,,,,
GZNH,A,050401004190,0.1g:10ml齐鲁制药,支,艾司洛尔针,3,不予支付,罗爱群,,,,,
GZNH,A,050401004190,0.1g:10ml*5齐鲁制药,盒,艾司洛尔针,3,不予支付,罗爱群,,,,,
GZNH,A,030901002020,1mg山东平原,片,艾司唑仑片,1,予以支付,罗爱群,,,,,
GZNH,A,030901002020,1mg*100山东平原,瓶,艾司唑仑片,1,予以支付,罗爱群,,,,,
GZNH,C,250101003,/,项,红细胞比积测定（HCT）,1,予以支付,刘芳,,,,,
GZNH,C,250101005,/,项,网织红细胞计数（Ret）,1,予以支付,刘芳,,,,,
GZNH,C,250101006,/,项,嗜碱性点彩红细胞计数,1,予以支付,刘芳,,,,,
GZNH,C,250101007,/,项,异常红细胞形态检查,1,予以支付,刘芳,,,,,
GZNH,C,250101008,/,项,红细胞沉降率测定（ESR）,1,予以支付,刘芳,,,,,
GZNH,C,250101009,/,项,白细胞计数（WBC）,1,予以支付,刘芳,,,,,
GZNH,C,250101010,/,项,白细胞分类计数（DC）,1,予以支付,刘芳,,,,,
GZNH,C,250101011,/,项,嗜酸性粒细胞直接计数,1,予以支付,刘芳,,,,,
GZNH,C,250101012,/,项,异常白细胞形态检查,1,予以支付,刘芳,,,,,
GZNH,C,250101014,/,项,血小板计数,1,予以支付,刘芳,,,,,
GZNH,C,250101015,/,次,血细胞分析,1,予以支付,刘芳,,,,,
GZNH,C,250101015a,/,次,五分类血细胞分析,1,予以支付,刘芳,,,,,
GZNH,C,250101019,/,项,红斑狼疮细胞检查(LEC),1,予以支付,刘芳,,,,,
GZNH,C,250101021,/,次,有核红细胞计数,1,予以支付,刘芳,,,,,
GZNH,C,250101022,/,次,异常血小板形态检查,1,予以支付,刘芳,,,,,
GZNH,C,250102001,/,项,尿常规检,1,予以支付,刘芳,,,,,
GZNH,C,250102006,/,项,尿蛋白定量,1,予以支付,刘芳,,,,,
GZNH,C,250102007,/,项,尿本－周氏蛋白定性检查,1,予以支付,刘芳,,,,,
GZNH,C,250102010,/,项,尿糖定性试验,1,予以支付,刘芳,,,,,
GZNH,C,250102011,/,项,尿糖定量测定,1,予以支付,刘芳,,,,,
GZNH,C,250102021,/,次,尿妊娠试验（HCG）,1,予以支付,刘芳,,,,,
GZNH,C,250102022,/,项,卵泡刺激素（LH）排卵预测,1,予以支付,刘芳,,,,,
GZNH,C,250102024,/,项,尿沉渣定量,1,予以支付,刘芳,,,,,
GZNH,C,250102025,/,项,尿液爱迪氏计数（Addis）,1,予以支付,刘芳,,,,,
GZNH,C,250102026,/,项,尿三杯试验,1,予以支付,刘芳,,,,,
GZNH,C,250102027,/,项,一小时尿沉渣计数,1,予以支付,刘芳,,,,,
GZNH,C,250102034,/,项,尿红细胞位相,1,予以支付,刘芳,,,,,
GZNH,C,250102035,/,次,尿液分析,1,予以支付,刘芳,,,,,
GZNH,C,250103001,/,次,粪便常规,1,予以支付,刘芳,,,,,
GZNH,C,250103002,/,项,隐血试验（OB）（免疫法）,1,予以支付,刘芳,,,,,
GZNH,C,250103004,/,项,粪便乳糖不耐受测定,1,予以支付,刘芳,,,,,
GZNH,C,250104001,/,次,胸腹水常规检查,1,予以支付,刘芳,,,,,
GZNH,C,250104003,/,次,脑脊液常规检查（CSF）,1,予以支付,刘芳,,,,,
GZNH,C,250104004,/,次,精液常规检查,3,不予支付,刘芳,,,,,
GZNH,C,250104005,/,次,精液酸性磷酸酶测定,3,不予支付,刘芳,,,,,
GZNH,C,250104005a,/,次,精浆酸性磷酸酶定量检测,3,不予支付,刘芳,,,,,
GZNH,C,250104006,/,次,精液果糖测定,3,不予支付,刘芳,,,,,
GZNH,C,250104006a,/,次,精浆果糖定量检测,3,不予支付,刘芳,,,,,
GZNH,C,250104007,/,次,精液a-葡萄糖苷酶测定,3,不予支付,刘芳,,,,,
GZNH,C,250104008,/,项,精子运动轨迹分析,3,不予支付,刘芳,,,,,
GZNH,C,250104009,/,项,精子顶体完整率检查,3,不予支付,刘芳,,,,,
GZNH,C,250104010,/,项,精子受精能力测定,3,不予支付,刘芳,,,,,
GZNH,C,250104011,/,项,精子结合抗体测定,3,不予支付,刘芳,,,,,
GZNH,C,250104012,/,项,精子畸形率测定,3,不予支付,刘芳,,,,,
GZNH,C,250104012a,/,项,精子染色形态分析,3,不予支付,刘芳,,,,,
GZNH,C,250104013,/,项,前列腺液常规检查,1,予以支付,刘芳,,,,,
GZNH,C,250104014,/,次,阴道分泌物检查,1,予以支付,刘芳,,,,,
GZNH,C,250104015,/,项,羊水结晶检查,1,予以支付,刘芳,,,,,
GZNH,C,250104016,/,次,胃液常规检查,1,予以支付,刘芳,,,,,
GZNH,C,250104017,/,次,十二指肠引流液及胆汁检查,1,予以支付,刘芳,,,,,
GZNH,C,250104018,/,次,痰液常规检查,1,予以支付,刘芳,,,,,
GZNH,C,250104019,/,次,各种穿刺液检查,1,予以支付,刘芳,,,,,
GZNH,C,250104020,/,项,精子低渗肿胀实验,3,不予支付,刘芳,,,,,
GZNH,C,250104021,/,项,精子凝集试验,3,不予支付,刘芳,,,,,
GZNH,C,250104022,/,项,精液卵磷脂测定,3,不予支付,刘芳,,,,,
GZNH,C,250104023,/,项,精液渗透压测定,3,不予支付,刘芳,,,,,
GZNH,C,250104025,/,项,精子爬高试验,3,不予支付,刘芳,,,,,
GZNH,C,250104026,/,项,精子顶体酶活性定量测定,3,不予支付,刘芳,,,,,
GZNH,C,250104027,/,项,精浆弹性硬蛋白酶定量测定,3,不予支付,刘芳,,,,,
GZNH,C,250104028,/,项,精浆（全精）乳酸脱氢酶X同工酶定量检测,3,不予支付,刘芳,,,,,
GZNH,C,250104029,/,次,精浆中性a-葡萄苷酶活性测定,3,不予支付,刘芳,,,,,
GZNH,C,250104030,/,项,精液白细胞过氧化物酶染色检查,3,不予支付,刘芳,,,,,
GZNH,C,250104031,/,项,精浆锌测定,3,不予支付,刘芳,,,,,
GZNH,C,250104032,/,项,精浆柠檬酸测定,3,不予支付,刘芳,,,,,
GZNH,C,250104033,/,项,精子膜表面抗体免疫珠试验,3,不予支付,刘芳,,,,,
GZNH,C,250104034,/,项,精子膜凝集素受体定量检测,3,不予支付,刘芳,,,,,
GZNH,C,250104035,/,项,抗精子抗体混合凝集试验,3,不予支付,刘芳,,,,,
GZNH,C,250201001,/,次,骨髓涂片细胞学检查,1,予以支付,刘芳,,,,,
GZNH,C,250201002,/,项,骨髓有核细胞计数,1,予以支付,刘芳,,,,,
GZNH,C,250201003,/,项,骨髓巨核细胞计数,1,予以支付,刘芳,,,,,
GZNH,C,250201007,/,项,骨髓特殊染色及酶组织化学染色检查,1,予以支付,刘芳,,,,,
GZNH,C,250202007,/,项,红细胞渗透脆性试验,1,予以支付,刘芳,,,,,
GZYB,E,311202001,/,小时,新生儿暖箱,61031120200100000000,新生儿暖箱,刘芳,,311202001,,,乙类
GZYB,E,340100005,/,每个区,激光疗法,61034010000500000000,激光疗法,刘芳,,340100005,,,乙类
GZYB,E,311400022,/,每个,拔甲治疗,60031140002200000000,拔甲治疗,刘芳,,311400022,,,甲类
GZYB,E,311201056,/,次,药物性引产处置术,69031120105600000000,药物性引产处置术,刘芳,,311201056,,,非医保
GZYB,E,311300012,/,次,骨穿刺术,60031130001200000000,骨穿刺术,刘芳,,311300012,,,甲类
GZYB,E,340100002,/,每个区,可见光治疗,61034010000200000000,可见光治疗,刘芳,,340100002,,,乙类
